K	1562049
-	1392716
E	2249945
G	1512163
P	1510404
V	733397
M	1946217
T	1676344
S	5010072
O	1023870
C	2068044
I	1095110
L	1265936
F	580777
J	1100236
U	791648
H	1027640
Q	989477
N	319059
D	277053
B	13978
Z	31244
W	14239
A	11236
Y	20
