sample	Chao1	Simpson	Shannon
SRR25158460	4408.068610017417	0.9713725558874058	7.351195276804674
SRR25158442	4137.095586250001	0.9713234649006292	7.3096222111052
SRR25158385	2394.7829432948065	0.9713484742235496	6.866215176366491
SRR25158259	3934.593982694683	0.9713198409232052	7.2721720145020425
SRR25158238	5969.147137490518	0.971355591123672	7.496533163914333
SRR25158509	3212.7219807386505	0.9713654378069859	7.054531009239834
SRR25158527	4567.184331976215	0.9713639386784192	7.375865095523178
SRR25158309	2015.8765834590952	0.9712726811847113	6.36808744680287
SRR25158231	3834.538240811135	0.9712718293907103	7.211925656050175
SRR25158443	4637.930919666782	0.9713688498649178	7.431949166162747
SRR25158326	4810.992507218662	0.9713476262301541	7.4402854661131546
SRR25158431	3614.8983673163625	0.9713492198345068	7.169896630486287
SRR25158373	4201.306963437434	0.9713812724030629	7.222324379840477
SRR25158197	2760.37815042071	0.9713866650537655	7.016734814253417
SRR25158461	3271.9848072211535	0.9713031283698013	7.096430360431437
SRR25158181	3709.2443663125473	0.9713781665917627	6.974116446087194
SRR25158441	2158.243247590433	0.9712924718011192	6.598479679322558
SRR25158440	4484.670265994392	0.9713685404593962	7.377084001471901
SRR25158232	5609.194973656977	0.9712686400878903	7.450545696419177
SRR25158433	3847.6433475692515	0.9713650194990913	7.288884010577875
SRR25158241	2926.5315556467126	0.971375646158187	6.819975942053841
SRR25158217	2593.314553385675	0.9713592963036916	6.791921184536489
10_350	4292.338707157836	0.9713680274216911	7.294696857473935
CPSNJ20_350	4488.934755224407	0.9713723929660159	7.543204158622806
SNJ13_350	5498.521932308692	0.9713217644606191	7.634120684858822
25_350	5320.83016986808	0.9713850663114999	7.554666433943241
CPSNJ14_350	4641.062832822506	0.9712959029272757	7.571934404198641
19_350	4799.050559706184	0.9713769198034579	7.528927606226136
28_350	6036.047496265848	0.9713817253118536	7.6754070044633185
4_350	4175.652160350458	0.9713109330412002	7.4184501581278095
SNJ08_350	5151.663447320782	0.9713605222868446	7.608009143248637
15_350	5605.248342285215	0.9713689023226564	7.5218595909577
1_350	4159.337501183751	0.9713486958408271	7.43164865756085
14_350	6367.125359956131	0.9713750121516368	7.687505519121187
CPSNJ09_350	3372.492190346519	0.9713010877808328	7.242590652811198
CPSNJ08_350	6044.157190286481	0.9713765630908462	7.731424399559183
CPSNJ02_350	5222.964707935595	0.9713877203581142	7.683358056642445
22_350	5251.406506986464	0.9713782538712211	7.5329965229128675
CPSNJ19_350	4010.306503858881	0.9713572092342969	7.428859197763933
11_350	5836.517575932287	0.9713794129077472	7.690380848091097
CPSNJ15_350	5241.989509356622	0.9713455763044206	7.736034783449315
5_350	4050.7780223476275	0.9713572631913858	7.332830428173479
CPSNJ13_350	3804.848108083377	0.9712917974553148	7.389671939561952
3_350	4114.3119854189	0.971327394860305	7.402735037144266
CPSNJ16_350	3901.63138916391	0.9713440012117512	7.389801927240083
7_350	4350.416086180094	0.9713728050959534	7.371778136324118
CPSNJ01_350	4600.7029167081055	0.9713751915258596	7.58892147896656
SNJ16_350	6485.587836681586	0.9713392987272184	7.830050096097348
CPSNJ03_350	4041.845217039373	0.9713396690838769	7.423456247541542
29_350	5220.315369163969	0.9713717251492855	7.6283791676657104
6_350	6186.684993403818	0.971372378942675	7.709522971609276
CPSNJ11_350	3741.8984950364274	0.9713387206328631	7.363220002091192
SNJ19_350	4903.631453728155	0.9713626595443657	7.52402502603627
CPSNJ10_350	4917.641903623314	0.971331384701834	7.588526327817535
23_350	5302.392341819375	0.971364033620188	7.637272701249042
SNJ14_350	5226.291587827412	0.9713361613300125	7.601370249756433
SNJ15_350	5542.072088525281	0.9713290873682948	7.693118185007823
13_350	4270.553051324592	0.9713844411536753	7.384293603943328
SNJ02_350	6030.284842806867	0.9713776282388323	7.690641614225224
24_350	6623.838105938176	0.9712790956584224	7.836274541422074
SNJ20_350	6782.3736534230375	0.9713704583445892	7.870127521851487
SNJ01_350	6253.765371923892	0.9713680216498944	7.7928932792792125
21_350	6013.29411441134	0.9713803599088782	7.656187539370027
12_350	4551.470976796919	0.9713695946254381	7.577652149493968
27_350	6463.779035495657	0.9713706710115868	7.777575375010348
20_350	5148.823371024249	0.9712395356085695	7.564416468448493
30_350	4734.137608840349	0.9713798752951684	7.656584899631605
SNJ10_350	5740.148712714829	0.9713275791242885	7.689695304339292
SNJ09_350	4899.927311117212	0.9713382128753112	7.490017833148431
8_350	4806.844858397924	0.9713482718028467	7.445776575068903
9_350	5558.090645390509	0.9713834303670805	7.6405998410698786
SNJ04_350	5889.713598613303	0.9713657362331488	7.786089190863528
18_350	4559.069974417414	0.97136454688296	7.3308626134126955
SNJ03_350	5662.624529780663	0.9713649615638933	7.642769691112946
2_350	4511.624712882374	0.9713130975303969	7.468406823222912
CPSNJ04_350	4945.559837707969	0.9713542716368054	7.6184592624663745
16_350	5454.4346682478235	0.9713518125632592	7.501987640511359
SNJ11_350	5015.684396007032	0.9713443369271263	7.546212507268937
26_350	5382.866486011247	0.9713781193121003	7.58151825804092
17_350	5476.257575735388	0.9713838689777202	7.467957764250261
D010_350	1046.628579214223	0.9711682513934164	3.3949068169002348
D038_350	1204.2325803220187	0.9711975593257602	4.078645054066307
D039_350	1038.4006351999044	0.9711898687501167	3.2311870549297987
D021_350	1195.060318650751	0.9711367975481865	3.6085274321085046
D047_350	970.2512085868187	0.9710615786098519	2.4367109052211706
D019_350	1102.3771465026357	0.9711370985770583	3.4889471319144394
D001_350	1567.5871261450513	0.9711568741959891	3.287633190101922
D023_350	1422.9275855498047	0.9711714793735606	3.360703815400752
D015_350	1099.5458090711911	0.9710644292858778	3.6797435377513468
